data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,44,2018-09-24 11:34:05,44.030846104248326,58.0,53.0,67.76389999999999,1.0943396226415094,32.0,36,43.7338,0.8888888888888888
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,66,2018-09-24 11:12:07,66.47061340918846,79.0,63.0,81.6412,1.253968253968254,21.0,16.0,22.8687,1.3125
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,88,2018-09-24 10:50:03,88.29040599568648,102.0,79.0,104.6682,1.2911392405063291,22.0,16.0,23.027,1.375
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,110,2018-09-24 10:18:04,111.92950093475356,134.0,98.0,129.2871,1.3673469387755102,31.0,18.0,24.6188,1.7222222222222223
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,132,2018-09-24 09:58:11,132.2571466920977,153.0,113.0,150.5623,1.3539823008849559,19.0,15.0,21.3367,1.2666666666666666
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,154,2018-09-24 09:30:29,159.91501422805786,181.0,135.0,181.7029,1.3407407407407408,27.0,21.0,31.140700000000002,1.2857142857142858
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,176,2018-09-24 09:12:10,176.58067867127153,199.0,147.0,198.9607,1.3537414965986394,18.0,12.0,17.2577,1.5
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,198,2018-09-24 08:52:13,200.0972108934243,219.0,164.0,223.28470000000002,1.3353658536585367,19.0,17.0,24.324,1.1176470588235294
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,220,2018-09-24 08:34:13,220.26386372341804,237.0,180.0,245.36339999999998,1.3166666666666667,18.0,15,22.0787,1.2
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,True,242,2018-09-24 06:48:04,242.13563645524388,344.0,205.0,271.9937,1.6780487804878048,106.0,25.0,26.6304,4.24
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),2018-09-24 02:57:00.372087,2018-09-24 12:46:04.801166,589.0,False,252,2018-09-24 04:14:05,252.15990076497067,498.0,212.0,281.0211,2.349056603773585,153.0,17.0,15.2224,9.0
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,True,22,2018-09-24 19:40:05,22.46197609119601,19.0,20.0,29.271900000000002,0.95,19.0,20.0,29.271900000000002,0.95
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,True,44,2018-09-24 19:04:04,44.98306328319544,56.0,38.0,55.666199999999996,1.4736842105263157,36.0,18.0,26.394299999999998,2.0
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,True,66,2018-09-24 18:36:03,67.10325356039426,84.0,61.0,87.3638,1.3770491803278688,28.0,22.0,31.6975,1.2727272727272727
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,True,88,2018-09-24 18:08:03,88.48404768605947,112.0,130.0,138.9323,0.8615384615384616,28.0,75.0,60.0755,0.37333333333333335
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,True,110,2018-09-24 17:40:03,110.0828010623444,140.0,146.0,172.0104,0.958904109589041,28.0,79.0,76.7188,0.35443037974683544
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,True,132,2018-09-24 16:52:04,132.679254701689,188.0,161.0,197.27179999999998,1.1677018633540373,47.0,16.0,23.323,2.9375
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,True,154,2018-09-24 16:32:03,155.00715620370073,208.0,178.0,221.58010000000002,1.1685393258426966,20.0,17.0,24.3082,1.1764705882352942
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,True,176,2018-09-24 16:10:05,176.98945803527874,229.0,194,244.2729,1.1804123711340206,21.0,16.0,22.7022,1.3125
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,True,198,2018-09-24 15:24:07,198.4967715563202,275.0,212.0,269.1481,1.2971698113207548,45.0,17.0,24.8752,2.6470588235294117
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,True,220,2018-09-24 14:44:06,220.63859719607458,315.0,229.0,293.21770000000004,1.3755458515283843,40.0,16.0,24.069599999999998,2.5
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,True,242,2018-09-24 13:56:05,242.07088034906042,363.0,247.0,319.7083,1.4696356275303644,48.0,18.0,26.4905,2.6666666666666665
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,True,264,2018-09-24 13:18:04,264.63434415390174,402.0,268.0,349.39570000000003,1.5,38.0,20,29.6874,1.9
training,2018-09-24 02:57:00.372087,thanos::sroute:8f136f2a-7552-4c91-acfa-ff555d177121,FTL,trip-153775782037183132,IND413002AAA,Solapur_Central_I_2 (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-24 12:46:04.801166,2018-09-24 23:35:24.329421,649.0,False,265,2018-09-24 13:16:02,265.0228874276913,404.0,269.0,349.82370000000003,1.5018587360594795,2.0,0.0,0.428,-1
training,2018-09-17 19:24:04.925131,thanos::sroute:14465f3f-3911-46b4-9256-0ddc7f55b293,FTL,trip-153721224492486790,IND533003AAA,Kakinada_DC (Andhra Pradesh),IND533401AAA,Tuni_Eaglvari_D (Andhra Pradesh),2018-09-18 00:46:26.142547,2018-09-18 03:22:04.886479,155.0,True,22,2018-09-18 02:45:24,22.668070596136854,31.0,21.0,25.6661,1.4761904761904763,31.0,21.0,25.6661,1.4761904761904763
training,2018-09-17 19:24:04.925131,thanos::sroute:14465f3f-3911-46b4-9256-0ddc7f55b293,FTL,trip-153721224492486790,IND533003AAA,Kakinada_DC (Andhra Pradesh),IND533401AAA,Tuni_Eaglvari_D (Andhra Pradesh),2018-09-18 00:46:26.142547,2018-09-18 03:22:04.886479,155.0,True,44,2018-09-18 02:05:22,45.74919320826783,72.0,42.0,54.5235,1.7142857142857142,40.0,21.0,28.8573,1.9047619047619047
training,2018-09-17 19:24:04.925131,thanos::sroute:14465f3f-3911-46b4-9256-0ddc7f55b293,FTL,trip-153721224492486790,IND533003AAA,Kakinada_DC (Andhra Pradesh),IND533401AAA,Tuni_Eaglvari_D (Andhra Pradesh),2018-09-18 00:46:26.142547,2018-09-18 03:22:04.886479,155.0,False,53,2018-09-18 01:49:22,53.10517503075089,88.0,48.0,62.7067,1.8333333333333333,16.0,5.0,8.1832,3.2
training,2018-09-17 19:24:04.925131,thanos::sroute:14465f3f-3911-46b4-9256-0ddc7f55b293,FTL,trip-153721224492486790,IND533401AAA,Tuni_Eaglvari_D (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-18 03:22:04.886479,2018-09-18 07:58:26.232197,276.0,True,22,2018-09-18 05:43:20,22.748936404144878,50.0,28.0,37.9422,1.7857142857142858,50.0,28.0,37.9422,1.7857142857142858
training,2018-09-17 19:24:04.925131,thanos::sroute:14465f3f-3911-46b4-9256-0ddc7f55b293,FTL,trip-153721224492486790,IND533401AAA,Tuni_Eaglvari_D (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-18 03:22:04.886479,2018-09-18 07:58:26.232197,276.0,True,44,2018-09-18 05:11:25,44.81265387388065,81.0,35,49.7896,2.3142857142857145,31.0,25,35.478300000000004,1.24
training,2018-09-17 19:24:04.925131,thanos::sroute:14465f3f-3911-46b4-9256-0ddc7f55b293,FTL,trip-153721224492486790,IND533401AAA,Tuni_Eaglvari_D (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-18 03:22:04.886479,2018-09-18 07:58:26.232197,276.0,True,66,2018-09-18 04:43:19,67.17628108420597,110.0,53.0,75.4012,2.0754716981132075,28.0,18.0,25.6117,1.5555555555555556
training,2018-09-17 19:24:04.925131,thanos::sroute:14465f3f-3911-46b4-9256-0ddc7f55b293,FTL,trip-153721224492486790,IND533401AAA,Tuni_Eaglvari_D (Andhra Pradesh),IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),2018-09-18 03:22:04.886479,2018-09-18 07:58:26.232197,276.0,False,83,2018-09-18 03:53:18,83.0241745716794,160.0,69.0,93.13860000000001,2.318840579710145,50.0,16,17.737299999999998,3.125
training,2018-09-22 17:56:07.633725,thanos::sroute:76951383-1608-44e4-a284-46d92e82a8b5,FTL,trip-153763896825480786,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-09-22 17:56:07.633725,2018-09-23 00:16:36.340394,380.0,True,22,2018-09-22 23:43:20,23.069809714891562,27.0,27.0,26.432,1.0,27.0,27.0,26.432,1.0
training,2018-09-22 17:56:07.633725,thanos::sroute:76951383-1608-44e4-a284-46d92e82a8b5,FTL,trip-153763896825480786,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-09-22 17:56:07.633725,2018-09-23 00:16:36.340394,380.0,False,39,2018-09-22 22:55:23,39.94132112139085,75.0,51.0,50.6301,1.4705882352941178,47.0,28.0,26.0036,1.6785714285714286
training,2018-09-19 21:00:27.400100,thanos::sroute:55f92e5f-4e98-4f2c-944d-98aceb61525b,FTL,trip-153739082739966500,IND854326AAB,Purnia_Central_H_2 (Bihar),IND852131AAA,Supaul_SadrHsptl_D (Bihar),2018-09-19 21:00:27.400100,2018-09-20 01:11:12.801109,250.0,True,22,2018-09-20 00:37:19,22.59160868859941,25.0,17.0,24.294900000000002,1.4705882352941178,25.0,17.0,24.294900000000002,1.4705882352941178
training,2018-09-19 21:00:27.400100,thanos::sroute:55f92e5f-4e98-4f2c-944d-98aceb61525b,FTL,trip-153739082739966500,IND854326AAB,Purnia_Central_H_2 (Bihar),IND852131AAA,Supaul_SadrHsptl_D (Bihar),2018-09-19 21:00:27.400100,2018-09-20 01:11:12.801109,250.0,True,44,2018-09-20 00:09:18,44.73839560845308,53.0,35.0,49.8004,1.5142857142857142,28.0,18.0,25.5055,1.5555555555555556
